الرقم_الضريبي,السنة,القطاع,القسم_كود,المجموع_كود,الفرع_كود,المبيعات_جنيه,المبيعات_بعد_التضخم,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,عدد الفروع,فئة_SME,سنة_البداية,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,النمو_الحقيقي_للمبيعات,نمو_الموظفين,العائد_على_رأس_المال,score,نسبة_التضخم
102037501,2023,الأنشطة المهنية والعلمية والتقنية,M7,M71,M7120,56824543.0,43071084.34648152,51655121.0,7,1440063.0,7955436.0,6216340.0,1,medium,2008,سيناء صلب ش.م.م,16,0.0916233500506251,-0.11252441482672892,0.1666666666666667,35.870042491196564,6.78,0.31932
102037501,2024,الأنشطة المهنية والعلمية والتقنية,M7,M71,M7120,55319766.0,40763220.101687424,53610183.0,7,1440063.0,7744767.0,8174501.0,1,medium,2008,سيناء صلب ش.م.م,17,-0.0264811104596125,-0.05358268267008748,0.0,37.22766503965452,4.36,0.3571
102037501,2025,الأنشطة المهنية والعلمية والتقنية,M7,M71,M7120,55183252.0,44520574.425171435,56363357.0,8,1440063.0,7725655.0,8188535.0,1,medium,2008,سيناء صلب ش.م.م,18,-0.0024677255503936,0.09217511065394146,0.1428571428571428,39.13950778542328,5.37,0.2395
102059269,2024,الصناعة التحويلية,C2,C26,C2680,14383780.0,14383780.0,14588045.0,8,1482354.0,2013729.0,2171276.0,1,small,2024,مصر خدمات ش.م.م,1,,,,9.841134438872226,2.88,0.0
102059269,2025,الصناعة التحويلية,C2,C26,C2680,96435535.81816912,77801965.16189522,16270944.0,9,1482354.0,2147450.0,1561813.0,1,small,2024,مصر خدمات ش.م.م,2,5.7044640433995175,4.409006892617603,0.125,10.976422635888593,5.17,0.2395
102273419,2022,أنشطة الخدمات الأخرى,S9,S95,S9529,42271049.0,42271049.0,39401592.0,11,1161130.0,5917947.0,6427627.0,1,small,2022,سيناء زراعة ش.م.م,1,,,,33.93383342089172,4.54,0.0
102273419,2023,أنشطة الخدمات الأخرى,S9,S95,S9529,41437010.0,31407854.046023708,39481334.0,10,1161130.0,5801181.0,5076346.0,1,small,2022,سيناء زراعة ش.م.م,2,-0.0197307381702308,-0.256989008102834,-0.0909090909090909,34.00250962424535,3.34,0.31932
102273419,2024,أنشطة الخدمات الأخرى,S9,S95,S9529,41332902.0,30456784.319504827,37467500.0,10,1161130.0,5786606.0,5007217.0,1,small,2022,سيناء زراعة ش.م.م,3,-0.0025124399661076,-0.0302812705740807,0.0,32.26813535090817,4.01,0.3571
102273419,2025,أنشطة الخدمات الأخرى,S9,S95,S9529,43157803.0,34818719.64501815,41944329.0,10,1161130.0,6042092.0,5905509.0,1,small,2022,سيناء زراعة ش.م.م,4,0.0441512913852504,0.1432171984985262,0.0,36.12371482951952,5.05,0.2395
102393120,2021,الصناعة التحويلية,C2,C22,C2220,57463053.0,57463053.0,57448533.0,30,9214380.0,8044827.0,6014718.0,1,medium,2011,اللوتس منسوجات ش.ذ.م.م,11,,,,6.234660715099659,4.64,0.0
102393120,2022,الصناعة التحويلية,C2,C22,C2220,57707667.0,53802167.65026712,63152528.0,31,9214380.0,8079073.0,8102477.0,1,medium,2011,اللوتس منسوجات ش.ذ.م.م,12,0.0042568918153373,-0.06370850761676172,0.0333333333333334,6.8536925978741925,4.62,0.07259
102393120,2023,الصناعة التحويلية,C2,C22,C2220,56864843.0,43101630.385350026,60459884.0,32,9214380.0,7961078.0,6905284.0,1,medium,2011,اللوتس منسوجات ش.ذ.م.م,13,-0.0146050610571382,-0.19888673137622115,0.032258064516129,6.561470657819625,5.13,0.31932
102393120,2024,الصناعة التحويلية,C2,C22,C2220,65668570.0,48388895.43880333,65902960.0,34,9214380.0,9193600.0,7521433.0,1,medium,2011,اللوتس منسوجات ش.ذ.م.م,14,0.1548184525894145,0.12266972284302291,0.0625,7.152186039646726,5.57,0.3571
102393120,2025,الصناعة التحويلية,C2,C22,C2220,66852350.0,53934933.44090359,60481671.0,33,9214380.0,9359329.0,8895633.0,1,medium,2011,اللوتس منسوجات ش.ذ.م.م,15,0.0180265841025624,0.11461385823766634,-0.0294117647058823,6.563835114245343,4.39,0.2395
102626897,2021,أنشطة الخدمات الأخرى,S9,S95,S9522,35835573.0,35835573.0,38675854.0,6,2794313.0,5016980.0,3570418.0,1,small,2013,النيل خدمات ذ.م.م,9,,,,13.84091689084222,3.9,0.0
102626897,2022,أنشطة الخدمات الأخرى,S9,S95,S9522,35280629.0,32892931.129322484,37048637.0,5,2794313.0,4939288.0,4393617.0,1,small,2013,النيل خدمات ذ.م.م,10,-0.0154858414012244,-0.0821151058663836,-0.1666666666666666,13.25858520502177,2.68,0.07259
102626897,2023,أنشطة الخدمات الأخرى,S9,S95,S9522,36715364.0,27829005.851499256,33189917.0,5,2794313.0,5140151.0,5160176.0,1,small,2013,النيل خدمات ذ.م.م,11,0.0406663668042879,-0.15395177942378568,0.0,11.877666174118648,4.06,0.31932
102626897,2024,أنشطة الخدمات الأخرى,S9,S95,S9522,36524677.0,26913769.803256944,36163726.0,5,2794313.0,5113455.0,4457177.0,1,small,2013,النيل خدمات ذ.م.م,12,-0.0051936568026399,-0.03288784562144198,0.0,12.941902356679442,3.3,0.3571
102626897,2025,أنشطة الخدمات الأخرى,S9,S95,S9522,36918646.0,29785111.738604274,36286538.0,5,2794313.0,5168610.0,4322816.0,1,small,2013,النيل خدمات ذ.م.م,13,0.0107863787542872,0.10668672416897373,0.0,12.985853052252915,3.64,0.2395
102868712,2021,الصناعة التحويلية,C2,C26,C2620,49616277.0,49616277.0,45170675.0,36,12357632.0,6946279.0,5724409.0,1,small,2020,حورس تقنية محدودة,2,,,,3.655285656669498,3.66,0.0
102868712,2022,الصناعة التحويلية,C2,C26,C2620,51432469.0,47951658.135914005,53871719.0,35,12357632.0,7200546.0,7289979.0,1,medium,2020,حورس تقنية محدودة,3,0.0366047617800908,-0.03354985429652435,-0.0277777777777777,4.359388513915935,3.62,0.07259
102868712,2023,الصناعة التحويلية,C2,C26,C2620,44392585.0,33648080.07155201,46222074.0,36,12357632.0,6879113.0,6039238.0,1,small,2020,حورس تقنية محدودة,4,-0.1368762600138834,-0.2982916257832,0.0285714285714284,3.740366600979864,3.44,0.31932
102868712,2024,الصناعة التحويلية,C2,C26,C2620,292025566.0,215183528.11141405,55022186.0,36,12357632.0,7293747.0,6597699.0,1,medium,2020,حورس تقنية محدودة,5,5.578250984933632,5.395120543395948,0.0,4.452486204476715,5.29,0.3571
102868712,2025,الصناعة التحويلية,C2,C26,C2620,44494734.0,35897324.72771279,50435969.0,34,12357632.0,7579354.0,8057575.0,1,medium,2020,حورس تقنية محدودة,6,-0.8476341143364139,-0.8331781013037091,-0.0555555555555555,4.0813619470137965,2.78,0.2395
102923138,2021,التشييد والبناء,F4,F42,F4220,69528846.0,69528846.0,73864237.0,74,6546335.0,9734038.0,10128709.0,1,medium,2017,سيناء تجارة محدودة,5,,,,11.283296226056258,5.63,0.0
102923138,2022,التشييد والبناء,F4,F42,F4220,73532954.0,68556441.88366477,77679223.0,76,6546335.0,10294614.0,7442975.0,1,medium,2017,سيناء تجارة محدودة,6,0.0575891623456543,-0.013985621397128112,0.0270270270270269,11.866062919175386,6.34,0.07259
102923138,2023,التشييد والبناء,F4,F42,F4220,75881323.0,57515479.94421368,70336303.0,80,6546335.0,10623385.0,10331777.0,1,medium,2017,سيناء تجارة محدودة,7,0.031936279888878,-0.16104922653638865,0.0526315789473683,10.74437880126819,6.13,0.31932
102923138,2024,التشييد والبناء,F4,F42,F4220,73965417.0,54502554.71225407,70304945.0,76,6546335.0,10355158.0,8757277.0,1,medium,2017,سيناء تجارة محدودة,8,-0.0252487163409104,-0.05238459689255759,-0.05,10.739588640055848,4.73,0.3571
102923138,2025,التشييد والبناء,F4,F42,F4220,74888251.0,60418112.948769666,76117857.0,81,6546335.0,10484355.0,10257630.0,1,medium,2017,سيناء تجارة محدودة,9,0.0124765604985368,0.10853726522998342,0.0657894736842106,11.627552974297831,5.82,0.2395
102991966,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7710,75372532.0,75372532.0,78146640.0,47,3063812.0,10552154.0,8850885.0,1,medium,2022,اللوتس زراعة ش.ذ.م.م,1,,,,25.50634307849176,5.02,0.0
102991966,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7710,76018580.0,57619516.11436194,70049263.0,49,3063812.0,10642601.0,9603899.0,1,medium,2022,اللوتس زراعة ش.ذ.م.م,2,0.0085713983974957,-0.23553694448845186,0.0425531914893617,22.86343385299098,4.93,0.31932
102991966,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7710,40782.0,30050.843710854027,40782.0,50,3063812.0,11191468.0,11523866.0,1,medium,2022,اللوتس زراعة ش.ذ.م.م,3,-0.999463525890644,-0.999478460672054,0.0204081632653061,0.0133108689436558,2.46,0.3571
102991966,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7710,85332326.0,68844151.67406212,77752072.0,51,3063812.0,11946526.0,10185757.0,1,medium,2022,اللوتس زراعة ش.ذ.م.م,4,2091.401696827032,2289.9224225606813,0.02,25.377559719721702,6.12,0.2395
103110583,2021,النقل والتخزين,H4,H49,H4921,98654781.0,98654781.0,92547693.0,35,3272179.0,13811669.0,13568162.0,1,medium,2008,النيل تقنية محدودة,14,,,,28.283199971639693,5.97,0.0
103110583,2022,النقل والتخزين,H4,H49,H4921,103630733.0,96617284.33045246,108629982.0,32,3272179.0,14508303.0,13788311.0,1,medium,2008,النيل تقنية محدودة,15,0.0504380218531932,-0.02065279197718295,-0.0857142857142857,33.1980560965644,6.07,0.07259
103110583,2023,النقل والتخزين,H4,H49,H4921,110262007.0,83574877.20947154,112260654.0,31,3272179.0,15436681.0,14349865.0,1,medium,2008,النيل تقنية محدودة,16,0.0639894537849115,-0.13499041306494397,-0.03125,34.30761397833065,6.33,0.31932
103110583,2024,النقل والتخزين,H4,H49,H4921,112919458.0,83206438.72964409,106639784.0,30,3272179.0,15808724.0,17090319.0,1,medium,2008,النيل تقنية محدودة,17,0.0241012391512154,-0.004408483651181405,-0.032258064516129,32.58983814760745,5.86,0.3571
103110583,2025,النقل والتخزين,H4,H49,H4921,120424702.0,97155870.91569181,121890248.0,31,3272179.0,16859458.0,16657879.0,1,medium,2008,النيل تقنية محدودة,18,0.0664654624892018,0.16764847046720122,0.0333333333333334,37.25048293507171,6.96,0.2395
103183091,2021,الصناعة التحويلية,C1,C10,C1062,6279449.0,6279449.0,6096190.0,5,416795.0,879123.0,892982.0,4,small,2020,سيناء كيماويات ذ.م.م,2,,,,14.626351083866169,3.59,0.0
103183091,2022,الصناعة التحويلية,C1,C10,C1062,6269548.0,5845241.891123356,6734158.0,5,416795.0,877737.0,797597.0,4,small,2020,سيناء كيماويات ذ.م.م,3,-0.0015767306972315,-0.06914732628239262,0.0,16.157002843124317,3.33,0.07259
103183091,2023,الصناعة التحويلية,C1,C10,C1062,6367141.0,4826077.827971986,5975348.0,5,416795.0,891400.0,651384.0,4,small,2020,سيناء كيماويات ذ.م.م,4,0.0155661939265796,-0.1743578935029333,0.0,14.336419582768508,4.04,0.31932
103183091,2024,الصناعة التحويلية,C1,C10,C1062,6712497.0,4946206.617051065,7185191.0,6,416795.0,939750.0,1007693.0,4,small,2020,سيناء كيماويات ذ.م.م,5,0.0542403568571827,0.024891597972749535,0.1999999999999999,17.239148742187407,4.04,0.3571
103183091,2025,الصناعة التحويلية,C1,C10,C1062,6588015.0,5315058.491327148,6698138.0,6,416795.0,922322.0,886500.0,4,small,2020,سيناء كيماويات ذ.م.م,6,-0.0185448127574582,0.07457267818221336,0.0,16.07058146091004,3.38,0.2395
103302939,2021,النقل والتخزين,H5,H52,H5222,138267788.0,138267788.0,150083160.0,48,3062663.0,19357490.0,15357201.0,5,medium,2021,الإسكندرية زراعة ش.م.م,1,,,,49.00413790221125,6.61,0.0
103302939,2022,النقل والتخزين,H5,H52,H5222,136560155.0,127318131.8117827,124518620.0,47,3062663.0,19118422.0,18475580.0,5,medium,2021,الإسكندرية زراعة ش.م.م,2,-0.0123501867260652,-0.07919166384738363,-0.0208333333333333,40.65697727761755,5.73,0.07259
103302939,2023,النقل والتخزين,H5,H52,H5222,137625291.0,104315322.28723888,145511482.0,47,3062663.0,19267541.0,14856146.0,5,medium,2021,الإسكندرية زراعة ش.م.م,3,0.0077997568177921,-0.18067190585665682,0.0,47.511424534792106,6.34,0.31932
103302939,2024,النقل والتخزين,H5,H52,H5222,142580681.0,105062766.92948198,156280872.0,46,3062663.0,19961295.0,16687264.0,5,medium,2021,الإسكندرية زراعة ش.م.م,4,0.0360063907149159,0.007165243090415441,-0.0212765957446808,51.02777288914909,6.63,0.3571
103302939,2025,النقل والتخزين,H5,H52,H5222,151489117.0,122217924.16296893,138540996.0,47,3062663.0,21208476.0,21138398.0,5,medium,2021,الإسكندرية زراعة ش.م.م,5,0.0624799652906693,0.1632848413844028,0.0217391304347827,45.2354686101605,7.26,0.2395
103430462,2021,الصناعة التحويلية,C2,C28,C2824,90981819.0,90981819.0,95526911.0,61,13523897.0,12737455.0,13890858.0,1,medium,2013,سيناء لوجستيات محدودة,9,,,,7.063563926876994,5.11,0.0
103430462,2022,الصناعة التحويلية,C2,C28,C2824,90839313.0,84691553.1563785,96732852.0,62,13523897.0,12717504.0,13834688.0,1,medium,2013,سيناء لوجستيات محدودة,10,-0.0015663129355547,-0.06913761356674464,0.0163934426229508,7.152735043752552,4.96,0.07259
103430462,2023,الصناعة التحويلية,C2,C28,C2824,77672801.0,58873359.76108904,89079864.0,60,13523897.0,12381713.0,9287436.0,1,medium,2013,سيناء لوجستيات محدودة,11,-0.1449428839251569,-0.30484968610290475,-0.032258064516129,6.586848746333989,4.31,0.31932
103430462,2024,الصناعة التحويلية,C2,C28,C2824,83083682.0,61221488.46805689,100747032.0,59,13523897.0,14176828.0,12046156.0,1,medium,2013,سيناء لوجستيات محدودة,12,0.0696624935670853,0.03988440130640858,-0.0166666666666667,7.449556292834824,4.7,0.3571
103430462,2025,الصناعة التحويلية,C2,C28,C2824,92642261.0,74741638.56393707,106979082.0,62,13523897.0,15109680.0,11921404.0,1,medium,2013,سيناء لوجستيات محدودة,13,0.1150476094692096,0.22083994417964048,0.0508474576271187,7.910373910715233,5.96,0.2395
103684670,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4759,41272911.0,41272911.0,42323685.0,12,1694597.0,5778208.0,6151317.0,1,small,2007,الأهرام خدمات ش.ذ.م.م,15,,,,24.975663830397437,5.11,0.0
103684670,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4759,40918076.0,38148850.91227776,44739726.0,12,1694597.0,5728531.0,4448904.0,1,small,2007,الأهرام خدمات ش.ذ.م.م,16,-0.0085972855173699,-0.07569274887642996,0.0,26.401395730076235,4.55,0.07259
103684670,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4759,41736399.0,31634780.79616772,37758558.0,13,1694597.0,5843096.0,5793919.0,1,small,2007,الأهرام خدمات ش.ذ.م.م,17,0.0199990586067633,-0.17075403217488683,0.0833333333333332,22.28173306101687,5.52,0.31932
103684670,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4759,39912000.0,29409770.83486847,47109388.0,13,1694597.0,6208533.0,5099463.0,1,small,2007,الأهرام خدمات ش.ذ.م.م,18,-0.0437124199430813,-0.07033429362560317,0.0,27.799758880725037,5.8,0.3571
103684670,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4759,45697517.0,36867702.29931424,48170084.0,14,1694597.0,6397652.0,6141216.0,1,small,2007,الأهرام خدمات ش.ذ.م.م,19,0.1449568300260573,0.2535868608538623,0.0769230769230768,28.42568705125761,5.77,0.2395
103840049,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,4973429.0,4973429.0,5384250.0,10,1307423.0,696280.0,586871.0,1,small,2011,الأهرام صلب ش.ذ.م.م,11,,,,4.1182157572568325,3.38,0.0
103840049,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,5068658.0,4725624.88928668,4983344.0,10,1307423.0,709612.0,589718.0,1,small,2011,الأهرام صلب ش.ذ.م.م,12,0.0191475539311005,-0.04982560537474645,0.0,3.811577431328652,3.24,0.07259
103840049,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,5039002.0,3819393.32383349,4988677.0,9,1307423.0,705460.0,644538.0,1,small,2011,الأهرام صلب ش.ذ.م.م,13,-0.005850858353434,-0.19176967844140158,-0.0999999999999999,3.8156564478366986,2.32,0.31932
103840049,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,4616458.0,3401708.0539385453,5454202.0,9,1307423.0,718116.0,518723.0,1,small,2011,الأهرام صلب ش.ذ.م.م,14,-0.0838546997996825,-0.10935906163121156,0.0,4.171719481759156,3.23,0.3571
103840049,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,5279420.0,4259314.239612747,5186369.0,10,1307423.0,739119.0,754887.0,1,small,2011,الأهرام صلب ش.ذ.م.م,15,0.1436083681471811,0.25211046100245227,0.1111111111111111,3.9668638229555393,4.03,0.2395
104127051,2023,الأنشطة العقارية,L6,L68,L6810,36644910.0,36644910.0,35165110.0,7,1541201.0,5130287.0,5603738.0,1,small,2023,النيل خدمات ش.م.م,1,,,,22.816692955688453,3.42,0.0
